libId,TOTAL_READS,PF_READS,PF_HQ_ALIGNED_READS,MEAN_READ_LENGTH,STRAND_BALANCE,RIBOSOMAL_BASES,CODING_BASES,UTR_BASES,INTRONIC_BASES,INTERGENIC_BASES,PCT_RIBOSOMAL_BASES,PCT_CODING_BASES,PCT_UTR_BASES,PCT_INTRONIC_BASES,PCT_INTERGENIC_BASES,PCT_MRNA_BASES,MEDIAN_CV_COVERAGE,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,alignment_not_unique,PERCENT_DUPLICATION,mapped_reads_w_dups
lib5144_C64RUACXX,10039329,10039329,8403683,49.303607,0.50043,2576336,228611418,213200409,27060107,23513308,0.005205,0.461877,0.430742,0.054671,0.047505,0.892619,0.492104,10611422,10039332,94.60%,1635647,16.30%,398964,535489,6952530,0.452198,0.946087
lib5145_C64RUACXX,10411280,10411280,8598161,49.295446,0.501069,1985140,245941359,219578162,23118258,22592092,0.003868,0.479217,0.427848,0.045046,0.044021,0.907066,0.491324,10972877,10411283,94.90%,1813120,17.40%,311374,557110,7465643,0.458482,0.94882
lib5149_C64RUACXX,8717901,8717901,7571202,49.3025,0.500535,8243460,188362900,168365375,43372865,21458290,0.01918,0.438255,0.391728,0.100914,0.049926,0.829983,0.459127,9321233,8717904,93.50%,1146700,13.20%,801076,408254,4843686,0.400533,0.935273
lib5152_C64RUACXX,8488355,8488355,7414097,49.301149,0.500472,5558477,185735514,164891766,41858339,20431226,0.013283,0.443839,0.39403,0.100026,0.048823,0.83787,0.449094,9043943,8488358,93.90%,1074259,12.70%,778081,412643,4592270,0.374419,0.938568
lib5153_C5TTHACXX,9679240,9679240,7905012,49.340033,0.500435,2608422,212890215,206899890,26497230,28664087,0.005462,0.445788,0.433244,0.055485,0.060022,0.879032,0.502003,10130112,9679243,95.50%,1774229,18.30%,343530,505850,8127793,0.453182,0.955492
lib5154_C5TTHACXX,9030427,9030427,7554645,49.336079,0.501279,1893430,216639355,185294968,22018638,19666959,0.00425,0.486269,0.415914,0.049423,0.044145,0.902183,0.49543,9482738,9030430,95.20%,1475783,16.30%,316604,508328,6085070,0.42381,0.952302
lib5157_C5TTHACXX,2400487,2400487,1406337,49.314832,0.501351,588932,29848301,49599691,12939623,25399487,0.004975,0.252148,0.419001,0.10931,0.214566,0.671149,0.938467,2573514,2400490,93.30%,994151,41.40%,60368,116917,6191330,0.599645,0.932766
lib5160_C5TTHACXX,10812997,10812997,9408503,49.339673,0.500342,6751324,235313053,225165257,44332905,21932027,0.012655,0.441079,0.422058,0.083099,0.04111,0.863137,0.47482,11393874,10813000,94.90%,1404495,13.00%,818783,556522,5473410,0.424439,0.949018
lib5165_C5TTHACXX,8829891,8829891,7403000,49.338179,0.500432,2110767,189885622,201783372,23879234,17978229,0.004845,0.43588,0.463191,0.054815,0.041269,0.899072,0.530721,9313206,8829894,94.80%,1426892,16.20%,374586,499137,5640018,0.450925,0.948104
lib5166_C5TTHACXX,10625207,10625207,9482670,49.343899,0.500193,6055751,239417721,208591612,48931997,21277475,0.011551,0.456665,0.397868,0.093333,0.040585,0.854533,0.429646,11191091,10625210,94.90%,1142538,10.80%,942252,486659,4612074,0.407776,0.949434
lib6849_H42320XX,30018932,30018932,25993654,49.272478,0.480438,33741454,574596592,706815158,111310843,52601467,0.022813,0.388487,0.47788,0.075258,0.035564,0.866367,0.730408,31492916,30018935,95.30%,4025279,13.40%,2103638,1384781,13932407,0.69767,0.953196
lib6851_V15189XX,31781660,31781660,27917680,49.354235,0.490809,17089938,655632721,711944282,131061245,52786333,0.010896,0.417996,0.453897,0.083558,0.033654,0.871894,0.674964,33260356,31781196,95.60%,3864337,12.20%,2580954,1462788,13448706,0.663082,0.955542
lib6855_H42320XX,39422597,39422597,34347261,49.259507,0.481562,37375918,822202290,844909000,167806982,69589022,0.019247,0.423405,0.435098,0.086415,0.035836,0.858503,0.668702,41076743,39422600,96.00%,5075337,12.90%,3242491,1702957,18038170,0.697794,0.95973
lib6859_H42320XX,32947423,32947423,29326455,49.25057,0.488276,21187861,715681497,708090575,128892852,48788121,0.013058,0.44106,0.436382,0.079434,0.030067,0.877442,0.636459,34406029,32947426,95.80%,3620969,11.00%,2582060,1518743,12062067,0.67585,0.957606
lib6862_H42320XX,36682357,36682357,32528065,49.299191,0.479426,26043158,743122120,787676862,185760477,65755971,0.014402,0.410938,0.435576,0.102723,0.036362,0.846514,0.6446,38400969,36682360,95.50%,4154293,11.30%,3677246,1601537,14718994,0.678457,0.955246
lib6864_H42320XX,36274822,36274822,31986734,49.353094,0.481352,23809244,757493861,749720342,187843375,71357817,0.0133,0.423128,0.418786,0.104927,0.03986,0.841914,0.640539,37980630,36274825,95.50%,4288089,11.80%,3693444,1557034,16079482,0.675292,0.955087
lib6868_H42320XX,34981465,34981465,30133277,49.348332,0.476101,35307950,651453166,840168407,128846297,70446978,0.020454,0.377387,0.48671,0.074641,0.04081,0.864097,0.754143,36707589,34981468,95.30%,4848189,13.90%,2359330,1636161,17875727,0.741922,0.952976
lib6871_H42320XX,35578588,35578588,31396341,49.371441,0.480922,34640170,749993938,757246051,159456768,55186489,0.019721,0.426977,0.431105,0.09078,0.031418,0.858082,0.653443,37157642,35578591,95.80%,4182248,11.80%,3153830,1585603,13706020,0.683338,0.957504
lib6873_H42320XX,37883827,37883827,33774992,49.337952,0.482552,27913388,788271134,793640513,195628913,63608517,0.014934,0.421747,0.42462,0.104667,0.034032,0.846367,0.637333,39580381,37883830,95.70%,4108836,10.80%,3940437,1719025,13857132,0.666973,0.957136
lib6875_H42320XX,36574936,36574936,32327929,49.357364,0.477216,30075888,719870988,782956357,206699334,65593106,0.016661,0.398778,0.433724,0.114503,0.036336,0.832502,0.664603,38349237,36574939,95.40%,4247008,11.60%,4170381,1655236,14169790,0.660593,0.953733
lib6876_H42320XX,37018283,37018283,33053164,49.391556,0.486082,27702373,775518671,811680698,157702950,55730868,0.015152,0.424167,0.443946,0.086255,0.030482,0.868113,0.65457,38674620,37018286,95.70%,3965120,10.70%,3176959,1651752,12933596,0.695209,0.957173
lib6877_H42320XX,30713830,30713830,27160126,49.364695,0.487814,21050270,652664496,659004493,136571600,46845928,0.013884,0.430479,0.434661,0.090079,0.030898,0.86514,0.64918,32103587,30713833,95.70%,3553705,11.60%,2729742,1403154,11722295,0.651497,0.95671
lib6880_H42320XX,32173526,32173526,28374109,49.378848,0.485293,20005274,683530637,686788122,145422800,52906533,0.012593,0.430258,0.432309,0.091538,0.033303,0.862567,0.654053,33575469,32173529,95.80%,3799418,11.80%,2885488,1499792,12846283,0.653007,0.958245
lib6881_H42320XX,37993869,37993869,34010946,49.353573,0.497163,16009964,811609395,848928405,143927904,54607804,0.008538,0.432839,0.452742,0.076758,0.029123,0.885581,0.6654,39614487,37993872,95.90%,3982924,10.50%,2934215,1746338,13000361,0.710089,0.95909
lib6883_H42320XX,36423062,36423062,32063299,49.310712,0.475884,28368270,763473725,759019004,176422888,68721719,0.015795,0.425096,0.422615,0.098231,0.038264,0.847711,0.638996,38134379,36423065,95.50%,4359764,12.00%,3431208,1678323,16012632,0.681751,0.955124
lib6890_H42321XX,32502254,32502254,28507472,49.465323,0.479126,22552620,690062207,689130728,148173920,57774063,0.014028,0.429225,0.428646,0.092166,0.035936,0.857871,0.644925,33835051,32502257,96.10%,3994783,12.30%,2879768,1480827,14175714,0.660176,0.960609
lib6896_H42321XX,34388258,34388258,29941591,49.42865,0.483847,29848459,744586649,737479207,129088385,58725326,0.017561,0.438063,0.433881,0.075947,0.03455,0.871944,0.651339,35857959,34388261,95.90%,4446668,12.90%,2456499,1603201,15817727,0.685094,0.959013
lib6899_H42321XX,33113908,33113908,29296466,49.463404,0.473974,33437891,657312218,723038009,165555720,58534201,0.020415,0.40132,0.441449,0.10108,0.035738,0.842769,0.669735,34777825,33113911,95.20%,3817443,11.50%,3289464,1472464,12977772,0.680253,0.952156
lib6901_H42321XX,38231426,38231426,33590687,49.489634,0.48453,32724103,783951731,880806484,137688356,56833352,0.017296,0.41435,0.465542,0.072774,0.030039,0.879892,0.699616,39908961,38231429,95.80%,4640740,12.10%,2697894,1731920,15007293,0.718875,0.957966
lib6903_H42321XX,36289381,36289381,31194383,49.456735,0.47711,42859408,680041723,904447338,110584541,56768467,0.023881,0.378917,0.503955,0.061617,0.031631,0.882872,0.796519,38213470,36289384,95.00%,5094999,14.00%,2014994,1858814,16619743,0.766211,0.949649
lib6905_H42321XX,33766573,33766573,29060776,49.470927,0.478114,19378677,674124438,767966988,143724034,65228808,0.011601,0.403565,0.459744,0.086041,0.039049,0.86331,0.72805,35437661,33766576,95.30%,4705798,13.90%,2701515,1567501,17086476,0.693628,0.952844
lib6909_H42321XX,35725356,35725356,31665878,49.479769,0.489953,22271499,734363876,781865539,172327272,56801896,0.0126,0.415451,0.442325,0.097491,0.032135,0.857776,0.662997,37342496,35725359,95.70%,4059479,11.40%,3475744,1589564,13443258,0.669257,0.956694
lib6912_H42321XX,41232439,41232439,36801774,49.466358,0.481349,29130866,845791936,882746372,214055111,67829392,0.014283,0.414695,0.432814,0.104952,0.033257,0.847509,0.658847,43145336,41232442,95.60%,4430666,10.70%,4279948,1767389,14850211,0.699446,0.955664
lib6915_H42321XX,37282601,37282601,32656571,49.412933,0.482778,30168912,766654322,851372136,136021251,57979419,0.016377,0.416164,0.462151,0.073837,0.031473,0.878315,0.690346,39064933,37282604,95.40%,4626031,12.40%,2637523,1805511,15506320,0.713185,0.954375
lib6918_H42321XX,40897074,40897074,35879142,49.357212,0.488053,23352062,863706422,896406872,167428977,67613228,0.011569,0.427894,0.444094,0.082947,0.033497,0.871988,0.67169,42662186,40897077,95.90%,5017933,12.30%,3204203,1990715,17607108,0.702967,0.958626
lib6919_H42321XX,39311684,39311684,34661853,49.340277,0.480574,27645589,828054143,826342060,184497744,73061898,0.014253,0.42692,0.426037,0.095122,0.037669,0.852957,0.640487,41032156,39311687,95.80%,4649832,11.80%,3576473,1748172,17134200,0.689055,0.95807
lib823_C25A9ACXX,4269103,4269103,3192105,48.727388,0.500218,1682248,87734189,79310793,15665238,23625687,0.008087,0.421762,0.381269,0.075307,0.113575,0.803031,0.512889,4497728,4269106,94.90%,1076999,25.20%,150383,214599,6043610,0.422489,0.949169
lib825_C25A9ACXX,4520105,4520105,3512588,48.736403,0.500373,1657098,94133241,78800473,21215992,24482390,0.007522,0.427317,0.357714,0.09631,0.111138,0.785031,0.48563,4800542,4520108,94.20%,1007518,22.30%,272262,201169,5840768,0.380373,0.941582
lib827_C25A9ACXX,4454330,4454330,3249227,48.721988,0.500628,1061315,93356137,77110465,17328443,28163375,0.00489,0.430174,0.355316,0.079847,0.129773,0.785489,0.513585,4693109,4454333,94.90%,1205104,27.10%,146959,223920,7079544,0.438686,0.949121
lib829_C25A9ACXX,5030208,5030208,3777940,48.7245,0.500255,3327919,92457023,83766290,32209142,33329241,0.013578,0.377238,0.341779,0.131418,0.135988,0.719017,0.484556,5302271,5030211,94.90%,1252269,24.90%,438279,206010,7612210,0.395452,0.948689
lib831_C25A9ACXX,4577072,4577072,3528414,48.740153,0.500701,909470,101024282,84994186,14920098,21235138,0.004077,0.452855,0.380998,0.066881,0.095189,0.833853,0.504288,4810394,4577075,95.10%,1048659,22.90%,153800,224542,5616641,0.389356,0.951496
lib832_C25A9ACXX,5255563,5255563,4188497,48.739975,0.500638,2289845,108576908,102144131,21507410,21632277,0.008939,0.42388,0.398766,0.083964,0.084451,0.822646,0.504858,5550529,5255566,94.70%,1067067,20.30%,299200,270254,5471420,0.406491,0.946858
lib835_C25A9ACXX,6526755,6526755,4838462,48.718718,0.501216,1210812,143126431,107725261,26423283,39482821,0.003808,0.450128,0.338792,0.0831,0.124172,0.78892,0.476548,6895654,6526758,94.70%,1688294,25.90%,253297,338094,9852143,0.435084,0.946503
lib836_C25A9ACXX,5592102,5592102,4339035,48.728508,0.500624,1895381,112588624,98101180,28038032,31866059,0.006956,0.413186,0.360019,0.102896,0.116944,0.773204,0.464944,5896729,5592105,94.80%,1253068,22.40%,370462,251302,7421140,0.394987,0.94834
lib837_C25A9ACXX,6377587,6377587,4815962,48.746863,0.500557,3230668,118876195,104033094,41929630,42811213,0.010392,0.382386,0.33464,0.134874,0.13771,0.717026,0.459977,6747354,6377590,94.50%,1561626,24.50%,581808,259319,9682406,0.403996,0.945198
lib839_C25A9ACXX,4921520,4921520,2749068,48.633321,0.500687,1533831,69965332,64847762,37280794,65717038,0.006408,0.29232,0.270939,0.155762,0.274571,0.563259,0.527674,5300880,4921523,92.80%,2172453,44.10%,269201,167250,15077317,0.54936,0.928435
lib840_C25A9ACXX,6405142,6405142,4756134,48.733083,0.500826,1793298,128951547,117038996,26324769,38026542,0.005745,0.413127,0.374963,0.084338,0.121827,0.78809,0.499305,6730111,6405145,95.20%,1649009,25.70%,259766,305033,9534131,0.445525,0.951714
lib841_C25A9ACXX,4823633,4823633,3144990,48.679464,0.50023,1667075,82913883,74256820,28488111,47481175,0.0071,0.353115,0.316246,0.121326,0.202214,0.669361,0.506709,5158180,4823636,93.50%,1678644,34.80%,235539,196126,11059333,0.469654,0.935142
lib844_C25A9ACXX,4911142,4911142,3666151,48.72708,0.500358,2447875,96252942,90221934,21137645,29240580,0.010229,0.402226,0.377023,0.088331,0.122192,0.779249,0.514056,5167203,4911145,95.00%,1244992,25.40%,220771,234720,7217901,0.431403,0.950445
lib852_C25A9ACXX,5995636,5995636,4219388,48.694212,0.50058,2038426,119280176,99262039,26892112,44474530,0.006982,0.408568,0.34,0.092113,0.152338,0.748568,0.492782,6274952,5995639,95.50%,1776249,29.60%,223512,262625,10869926,0.477193,0.955487
lib853_C25A9ACXX,11208532,11208532,8981054,48.742533,0.500599,4100268,245877592,203646996,44931716,47762920,0.007505,0.450062,0.372762,0.082244,0.087427,0.822824,0.450538,11727577,11208535,95.60%,2227479,19.90%,612450,538684,11941717,0.468298,0.955741
lib859_C25A9ACXX,5353141,5353141,3943465,48.716958,0.500573,1427417,108571760,87949905,26121425,36713441,0.005474,0.416329,0.337252,0.100165,0.140781,0.753581,0.467357,5630728,5353144,95.10%,1409677,26.30%,279190,233645,8711837,0.40382,0.950701
lib862_C25A9ACXX,5160924,5160924,3742492,48.707629,0.500922,657392,109909223,88730783,19529606,32544380,0.002615,0.437239,0.352987,0.077692,0.129467,0.790225,0.498453,5430759,5160927,95.00%,1418433,27.50%,159713,247054,8278945,0.421687,0.950314
lib871_C25A9ACXX,3766274,3766274,2900130,48.702425,0.500261,1762372,74065410,62720350,22444760,22430545,0.009608,0.403795,0.341943,0.122366,0.122288,0.745738,0.488817,3987272,3766277,94.50%,866145,23.00%,320472,161942,5169835,0.33739,0.944574
lib873_C25A9ACXX,4552661,4552661,3406861,48.685245,0.500303,1744789,87085861,74339274,27909828,30562688,0.007872,0.392912,0.335402,0.125923,0.137892,0.728314,0.482517,4807593,4552664,94.70%,1145801,25.20%,368486,195234,7055809,0.375634,0.946973
lib876_C25A9ACXX,7071059,7071059,5648311,48.737926,0.500257,2726015,137863003,116334568,49586813,38111564,0.00791,0.400042,0.337572,0.143888,0.11059,0.737613,0.444861,7474454,7071062,94.60%,1422749,20.10%,803569,290953,8409194,0.356737,0.94603
lib878_C25A9ACXX,6937105,6937105,5060249,48.656255,0.500519,2992230,126529550,120904808,38101258,48997782,0.008865,0.374875,0.35821,0.112884,0.145168,0.733085,0.495653,7320670,6937108,94.80%,1876857,27.10%,445337,318845,11432192,0.464114,0.947605
lib879_C25A9ACXX,5579545,5579545,4158611,48.671627,0.500514,2250856,106174228,96497545,30845164,35792198,0.008289,0.390979,0.355346,0.113585,0.131802,0.746325,0.470077,5919647,5579548,94.30%,1420935,25.50%,382662,246235,8452424,0.397078,0.942547
lib882_C25A9ACXX,5715571,5715571,4294900,48.700367,0.500992,633624,121464935,101256502,21313915,33675663,0.002276,0.436383,0.363781,0.076574,0.120986,0.800164,0.486785,6010430,5715574,95.10%,1420672,24.90%,190474,291250,8330780,0.418675,0.950942
lib884_C25A9ACXX,5549741,5549741,4295384,48.733558,0.500622,1103614,121070824,106938419,16515579,24824522,0.004081,0.44766,0.395405,0.061066,0.091789,0.843065,0.50594,5835028,5549744,95.10%,1254358,22.60%,157388,286200,6672861,0.418028,0.951108
lib885_C25A9ACXX,6275817,6275817,5234659,48.749845,0.500886,1203935,135773222,113833436,30683738,24444799,0.003935,0.443792,0.372079,0.100294,0.079901,0.815871,0.444437,6616866,6275820,94.80%,1041159,16.60%,489273,302528,5683015,0.35431,0.948458
lib888_C25A9ACXX,4741986,4741986,3643611,48.773885,0.500507,1248805,102539465,86898557,16563323,24030292,0.0054,0.443356,0.375728,0.071616,0.103901,0.819084,0.492188,4979493,4741989,95.20%,1098376,23.20%,169252,226424,6142658,0.383316,0.952303
lib894_C25A9ACXX,4026445,4026445,3020140,48.728368,0.500202,1290899,81347811,67568269,21313514,24677532,0.00658,0.414621,0.344388,0.108633,0.125779,0.75901,0.506349,4255353,4026448,94.60%,1006306,25.00%,267500,203177,5898197,0.38633,0.946207
lib897_C25A9ACXX,4669112,4669112,3457434,48.732474,0.499509,2248179,87216360,73194538,31147595,33726576,0.009881,0.383313,0.321687,0.136893,0.148227,0.705,0.467212,4912705,4669115,95.00%,1211679,26.00%,413290,189499,7593936,0.393454,0.950416
lib898_C25A9ACXX,5161686,5161686,3707362,48.731668,0.500924,2365267,98049747,89496974,24495757,37124590,0.009403,0.38981,0.355807,0.097386,0.147594,0.745617,0.492979,5416508,5161689,95.30%,1454325,28.20%,233304,226712,8897683,0.451179,0.952955
lib900_C25A9ACXX,6263619,6263619,4910911,48.761084,0.500616,1668281,126248322,100626140,41089460,35782417,0.005462,0.413367,0.329474,0.134537,0.11716,0.742841,0.446311,6607738,6263622,94.80%,1352709,21.60%,629061,275791,8058241,0.350023,0.947922
lib902_C25A9ACXX,5240193,5240193,4003517,48.75374,0.500508,932462,115949832,92326694,18635021,27629781,0.00365,0.453862,0.361394,0.072943,0.108151,0.815256,0.483041,5502034,5240196,95.20%,1236677,23.60%,181346,252530,7004111,0.392465,0.95241
lib903_C25A9ACXX,5150960,5150960,3977403,48.754824,0.500601,1571891,107279265,91711731,22700827,27865740,0.006259,0.427187,0.365197,0.090395,0.110962,0.792384,0.47386,5421963,5150963,95.00%,1173558,22.80%,276205,244916,6760308,0.379585,0.950018
lib5011_C5TTHACXX,7169545,7169545,5907645,49.36079,0.500901,417482,186946815,141340097,12162725,13019646,0.00118,0.528267,0.399394,0.034369,0.03679,0.927661,0.577375,8020783,7169548,89.40%,1261901,17.60%,150908,462523,4908315,0.485585,0.893871
lib4838_C4W9KACXX,7833619,7833619,6930095,49.321905,0.500427,3164665,179203297,143080080,44211197,16700928,0.008191,0.463825,0.370329,0.11443,0.043226,0.834153,0.433804,8286017,7833622,94.50%,903525,11.50%,857225,372485,3660052,0.318428,0.945402
lib4839_C4W9KACXX,7848360,7848360,7007667,49.316878,0.500323,2457774,181914652,143152567,43690793,15832287,0.00635,0.470006,0.369858,0.112882,0.040905,0.839863,0.421442,8303045,7848363,94.50%,840694,10.70%,846436,363763,3390340,0.310204,0.945239
lib4840_C4W9KACXX,8298720,8298720,7284290,49.318234,0.500492,4717497,181521436,154797900,47836872,20394731,0.011527,0.443527,0.378231,0.116884,0.049832,0.821758,0.430435,8763331,8298723,94.70%,1014431,12.20%,906735,375470,4422700,0.342004,0.946982
lib4841_C4W9KACXX,8292196,8292196,7346325,49.324352,0.500344,3276591,187904209,156121332,44907784,16788331,0.008011,0.459426,0.381717,0.1098,0.041047,0.841142,0.439162,8761551,8292199,94.60%,945872,11.40%,860181,394480,3773940,0.330043,0.94643
lib4842_C5TTJACXX,8432118,8432118,7403309,49.35605,0.50031,4305818,180597866,155297092,52319639,23645848,0.010346,0.433957,0.373162,0.125718,0.056818,0.807118,0.426649,8910220,8432121,94.60%,1028810,12.20%,991726,362771,4816938,0.351785,0.946342
lib4843_C5TTJACXX,7754555,7754555,6895855,49.359313,0.499987,3810065,178219394,142867666,41300620,16552722,0.009954,0.465629,0.373266,0.107905,0.043247,0.838895,0.4296,8181240,7754558,94.80%,858701,11.10%,793972,349251,3576982,0.349462,0.947846
lib4844_C5TTJACXX,7415582,7415582,6436175,49.348077,0.500233,3048820,163580493,136740717,41614254,20952335,0.008332,0.447019,0.373673,0.11372,0.057257,0.820692,0.432657,7869282,7415585,94.20%,979408,13.20%,766327,341376,4554396,0.339573,0.942345
lib4845_C5TTJACXX,7800066,7800066,6785183,49.353454,0.500319,4397395,179343258,151368290,32406253,17436005,0.011423,0.465886,0.393215,0.084183,0.045294,0.859101,0.442871,8234747,7800069,94.70%,1014884,13.00%,581775,383485,4253159,0.38036,0.947214
lib4846_C64RUACXX,7884442,7884442,6854104,49.20439,0.50033,3664735,177688539,161151228,29320115,16114793,0.009447,0.458032,0.415403,0.075579,0.041539,0.873436,0.461822,8372750,7884445,94.20%,1030339,13.10%,531030,393494,4122771,0.377906,0.941679
lib4847_C64RUACXX,7912644,7912644,6899767,49.208215,0.500064,3358309,171427406,147036948,46064975,21470777,0.008625,0.440282,0.377639,0.11831,0.055144,0.817921,0.452528,8446233,7912647,93.70%,1012878,12.80%,863520,359220,4616687,0.331208,0.936825
lib4848_C64RUACXX,24259988,24259988,21677465,49.209502,0.500315,8627066,550559760,461037728,123794983,49767976,0.007227,0.461188,0.386198,0.103699,0.041689,0.847385,0.415103,25602652,24259991,94.80%,2582524,10.60%,2463675,1098965,10450753,0.466436,0.947558
lib4849_C64RUACXX,19692377,19692377,17510898,49.205142,0.50027,7550534,439225317,367101630,111685950,43375171,0.007793,0.453306,0.37887,0.115266,0.044766,0.832176,0.416358,20833129,19692380,94.50%,2181480,11.10%,2193154,874110,9105967,0.427061,0.945243
lib4850_C5TTJACXX,8591301,8591301,7620940,49.357055,0.499984,4501036,193572238,160505084,46250006,19203645,0.010615,0.456504,0.378522,0.109072,0.045288,0.835026,0.435507,9074032,8591304,94.70%,970362,11.30%,890177,392611,4109229,0.360596,0.946801
lib4851_C5TTJACXX,8308548,8308548,7384904,49.357434,0.499826,4570383,187449155,151833464,47951893,18274551,0.011145,0.457105,0.370254,0.116933,0.044563,0.827359,0.425243,8791294,8308551,94.50%,923645,11.10%,926830,374508,3869743,0.344356,0.945088
lib4852_C5TTJACXX,8002664,8002664,6788090,49.359405,0.499916,4986459,158647942,182668647,25927825,22764689,0.012624,0.401645,0.462458,0.065641,0.057633,0.864103,0.610214,8444042,8002667,94.80%,1214575,15.20%,407990,423569,5560426,0.512191,0.947729
lib4853_C5TTJACXX,7857562,7857562,6990034,49.361153,0.500048,3108409,177108367,148551167,42967737,16114120,0.008014,0.456642,0.383012,0.110785,0.041547,0.839654,0.437285,8291358,7857565,94.80%,867529,11.00%,834847,359320,3473638,0.326119,0.947681
lib4854_C4W9KACXX,7992596,7992596,7074493,49.342354,0.500464,3967647,181270278,147921477,43449544,17755205,0.010061,0.459653,0.375089,0.110176,0.045022,0.834741,0.42274,8466069,7992599,94.40%,918104,11.50%,833126,372112,3850623,0.328975,0.944074
lib4855_C4W9KACXX,8261358,8261358,7205474,49.343589,0.500198,4736622,192290082,152386238,39564711,18658279,0.01162,0.471721,0.37383,0.097059,0.045772,0.84555,0.434058,8737138,8261361,94.60%,1055885,12.80%,735384,388378,4390240,0.372214,0.945545
lib4856_C4W9KACXX,8328460,8328460,7446988,49.344383,0.500206,5688923,189629413,154171828,43611312,17850950,0.013843,0.461439,0.375158,0.106123,0.043438,0.836597,0.413481,8800998,8328463,94.60%,881473,10.60%,854837,367949,3642626,0.360101,0.946309
lib4857_C4W9KACXX,8182890,8182890,7202332,49.344265,0.50008,3914178,181845652,156777634,42631972,18599626,0.009694,0.450371,0.388286,0.105585,0.046065,0.838657,0.438172,8654430,8182893,94.60%,980559,12.00%,803967,398783,4125352,0.343967,0.945515
lib4858_C5TTJACXX,9935387,9935387,8707987,49.321045,0.500376,6404941,222545801,182982085,53787735,24292007,0.013071,0.454164,0.373424,0.109768,0.049574,0.827588,0.419365,10449916,9935390,95.10%,1227401,12.40%,1009221,467955,5307453,0.353277,0.950762
lib4859_C5TTJACXX,10726060,10726060,9214399,49.321303,0.500423,6527519,225240790,226716393,44464863,26059687,0.012339,0.425779,0.428568,0.084053,0.049261,0.854347,0.469738,11274896,10726063,95.10%,1511662,14.10%,786927,549084,6392059,0.417927,0.951322
lib4860_C5TTJACXX,9312388,9312388,8259679,49.327038,0.500375,6497434,203385888,177455879,52177008,19825158,0.014145,0.442778,0.386327,0.113591,0.04316,0.829105,0.42866,9809206,9312391,94.90%,1052710,11.30%,1014395,435223,4189653,0.351865,0.949352
